Vin_A,Vin_B,Vin_C,Vin_D,TEMP,pvdd,Lmin,Wmin,toxe_n,toxm_n,toxref_n,toxe_p,toxm_p,toxref_p,toxp,xj_n,xj_p,ndep_n,ndep_p,Leakage_power
1,0,1,0,32.45630067736339,0.9721923406289947,4.5059117889631195e-08,4.466791273882272e-08,1.2874837391804374e-09,1.2258761905917128e-09,1.269042359949105e-09,1.2923416660036013e-09,1.2804243142826517e-09,1.2443699122627717e-09,1.0346357685223542e-09,1.4875502629458423e-08,1.4209471120407659e-08,3.1752328934069084e+18,2.388258310170809e+18,3.1516984741518695e-09
1,0,1,1,32.45630067736339,0.9721923406289947,4.5059117889631195e-08,4.466791273882272e-08,1.2874837391804374e-09,1.2258761905917128e-09,1.269042359949105e-09,1.2923416660036013e-09,1.2804243142826517e-09,1.2443699122627717e-09,1.0346357685223542e-09,1.4875502629458423e-08,1.4209471120407659e-08,3.1752328934069084e+18,2.388258310170809e+18,7.252328279054201e-09
1,1,0,0,32.45630067736339,0.9721923406289947,4.5059117889631195e-08,4.466791273882272e-08,1.2874837391804374e-09,1.2258761905917128e-09,1.269042359949105e-09,1.2923416660036013e-09,1.2804243142826517e-09,1.2443699122627717e-09,1.0346357685223542e-09,1.4875502629458423e-08,1.4209471120407659e-08,3.1752328934069084e+18,2.388258310170809e+18,3.698326243892269e-09
1,1,0,1,32.45630067736339,0.9721923406289947,4.5059117889631195e-08,4.466791273882272e-08,1.2874837391804374e-09,1.2258761905917128e-09,1.269042359949105e-09,1.2923416660036013e-09,1.2804243142826517e-09,1.2443699122627717e-09,1.0346357685223542e-09,1.4875502629458423e-08,1.4209471120407659e-08,3.1752328934069084e+18,2.388258310170809e+18,9.0395007908108e-09
1,1,1,0,32.45630067736339,0.9721923406289947,4.5059117889631195e-08,4.466791273882272e-08,1.2874837391804374e-09,1.2258761905917128e-09,1.269042359949105e-09,1.2923416660036013e-09,1.2804243142826517e-09,1.2443699122627717e-09,1.0346357685223542e-09,1.4875502629458423e-08,1.4209471120407659e-08,3.1752328934069084e+18,2.388258310170809e+18,1.0340399978986843e-08
1,1,1,1,32.45630067736339,0.9721923406289947,4.5059117889631195e-08,4.466791273882272e-08,1.2874837391804374e-09,1.2258761905917128e-09,1.269042359949105e-09,1.2923416660036013e-09,1.2804243142826517e-09,1.2443699122627717e-09,1.0346357685223542e-09,1.4875502629458423e-08,1.4209471120407659e-08,3.1752328934069084e+18,2.388258310170809e+18,1.82507104290498e-08
0,0,0,0,42.01374714180115,1.0618586096455822,4.510768500061349e-08,4.161528344568612e-08,1.2699038139579742e-09,1.1756231302323743e-09,1.2887694621286996e-09,1.2439958996095056e-09,1.3535804632688763e-09,1.2798367368781184e-09,9.58296268366258e-10,1.392876682585621e-08,1.4153633564141538e-08,3.2485874848305193e+18,2.4049275489019044e+18,4.814659769656581e-10
0,0,0,1,42.01374714180115,1.0618586096455822,4.510768500061349e-08,4.161528344568612e-08,1.2699038139579742e-09,1.1756231302323743e-09,1.2887694621286996e-09,1.2439958996095056e-09,1.3535804632688763e-09,1.2798367368781184e-09,9.58296268366258e-10,1.392876682585621e-08,1.4153633564141538e-08,3.2485874848305193e+18,2.4049275489019044e+18,1.2849051308275755e-09
0,0,1,0,42.01374714180115,1.0618586096455822,4.510768500061349e-08,4.161528344568612e-08,1.2699038139579742e-09,1.1756231302323743e-09,1.2887694621286996e-09,1.2439958996095056e-09,1.3535804632688763e-09,1.2798367368781184e-09,9.58296268366258e-10,1.392876682585621e-08,1.4153633564141538e-08,3.2485874848305193e+18,2.4049275489019044e+18,1.2965200922114903e-09
0,0,1,1,42.01374714180115,1.0618586096455822,4.510768500061349e-08,4.161528344568612e-08,1.2699038139579742e-09,1.1756231302323743e-09,1.2887694621286996e-09,1.2439958996095056e-09,1.3535804632688763e-09,1.2798367368781184e-09,9.58296268366258e-10,1.392876682585621e-08,1.4153633564141538e-08,3.2485874848305193e+18,2.4049275489019044e+18,2.505762318032447e-09
0,1,0,0,42.01374714180115,1.0618586096455822,4.510768500061349e-08,4.161528344568612e-08,1.2699038139579742e-09,1.1756231302323743e-09,1.2887694621286996e-09,1.2439958996095056e-09,1.3535804632688763e-09,1.2798367368781184e-09,9.58296268366258e-10,1.392876682585621e-08,1.4153633564141538e-08,3.2485874848305193e+18,2.4049275489019044e+18,1.2602263881797646e-09
0,1,0,1,42.01374714180115,1.0618586096455822,4.510768500061349e-08,4.161528344568612e-08,1.2699038139579742e-09,1.1756231302323743e-09,1.2887694621286996e-09,1.2439958996095056e-09,1.3535804632688763e-09,1.2798367368781184e-09,9.58296268366258e-10,1.392876682585621e-08,1.4153633564141538e-08,3.2485874848305193e+18,2.4049275489019044e+18,2.6372951711149065e-09
0,1,1,0,42.01374714180115,1.0618586096455822,4.510768500061349e-08,4.161528344568612e-08,1.2699038139579742e-09,1.1756231302323743e-09,1.2887694621286996e-09,1.2439958996095056e-09,1.3535804632688763e-09,1.2798367368781184e-09,9.58296268366258e-10,1.392876682585621e-08,1.4153633564141538e-08,3.2485874848305193e+18,2.4049275489019044e+18,2.6192963108453796e-09
0,1,1,1,42.01374714180115,1.0618586096455822,4.510768500061349e-08,4.161528344568612e-08,1.2699038139579742e-09,1.1756231302323743e-09,1.2887694621286996e-09,1.2439958996095056e-09,1.3535804632688763e-09,1.2798367368781184e-09,9.58296268366258e-10,1.392876682585621e-08,1.4153633564141538e-08,3.2485874848305193e+18,2.4049275489019044e+18,1.2578446917378885e-08
1,0,0,0,42.01374714180115,1.0618586096455822,4.510768500061349e-08,4.161528344568612e-08,1.2699038139579742e-09,1.1756231302323743e-09,1.2887694621286996e-09,1.2439958996095056e-09,1.3535804632688763e-09,1.2798367368781184e-09,9.58296268366258e-10,1.392876682585621e-08,1.4153633564141538e-08,3.2485874848305193e+18,2.4049275489019044e+18,1.7145170014489616e-09
1,0,0,1,42.01374714180115,1.0618586096455822,4.510768500061349e-08,4.161528344568612e-08,1.2699038139579742e-09,1.1756231302323743e-09,1.2887694621286996e-09,1.2439958996095056e-09,1.3535804632688763e-09,1.2798367368781184e-09,9.58296268366258e-10,1.392876682585621e-08,1.4153633564141538e-08,3.2485874848305193e+18,2.4049275489019044e+18,3.770723550295649e-09
1,0,1,0,42.01374714180115,1.0618586096455822,4.510768500061349e-08,4.161528344568612e-08,1.2699038139579742e-09,1.1756231302323743e-09,1.2887694621286996e-09,1.2439958996095056e-09,1.3535804632688763e-09,1.2798367368781184e-09,9.58296268366258e-10,1.392876682585621e-08,1.4153633564141538e-08,3.2485874848305193e+18,2.4049275489019044e+18,3.759460576700963e-09
1,0,1,1,42.01374714180115,1.0618586096455822,4.510768500061349e-08,4.161528344568612e-08,1.2699038139579742e-09,1.1756231302323743e-09,1.2887694621286996e-09,1.2439958996095056e-09,1.3535804632688763e-09,1.2798367368781184e-09,9.58296268366258e-10,1.392876682585621e-08,1.4153633564141538e-08,3.2485874848305193e+18,2.4049275489019044e+18,8.937399702993614e-09
1,1,0,0,42.01374714180115,1.0618586096455822,4.510768500061349e-08,4.161528344568612e-08,1.2699038139579742e-09,1.1756231302323743e-09,1.2887694621286996e-09,1.2439958996095056e-09,1.3535804632688763e-09,1.2798367368781184e-09,9.58296268366258e-10,1.392876682585621e-08,1.4153633564141538e-08,3.2485874848305193e+18,2.4049275489019044e+18,4.465153021726094e-09
1,1,0,1,42.01374714180115,1.0618586096455822,4.510768500061349e-08,4.161528344568612e-08,1.2699038139579742e-09,1.1756231302323743e-09,1.2887694621286996e-09,1.2439958996095056e-09,1.3535804632688763e-09,1.2798367368781184e-09,9.58296268366258e-10,1.392876682585621e-08,1.4153633564141538e-08,3.2485874848305193e+18,2.4049275489019044e+18,1.0962340934616892e-08
1,1,1,0,42.01374714180115,1.0618586096455822,4.510768500061349e-08,4.161528344568612e-08,1.2699038139579742e-09,1.1756231302323743e-09,1.2887694621286996e-09,1.2439958996095056e-09,1.3535804632688763e-09,1.2798367368781184e-09,9.58296268366258e-10,1.392876682585621e-08,1.4153633564141538e-08,3.2485874848305193e+18,2.4049275489019044e+18,1.2620192100579313e-08
1,1,1,1,42.01374714180115,1.0618586096455822,4.510768500061349e-08,4.161528344568612e-08,1.2699038139579742e-09,1.1756231302323743e-09,1.2887694621286996e-09,1.2439958996095056e-09,1.3535804632688763e-09,1.2798367368781184e-09,9.58296268366258e-10,1.392876682585621e-08,1.4153633564141538e-08,3.2485874848305193e+18,2.4049275489019044e+18,2.0124350284630183e-08
0,0,0,0,72.48953739586469,1.0902280636889259,4.421047423024024e-08,4.605170128684249e-08,1.2943975830801038e-09,1.186820627750816e-09,1.258852172970335e-09,1.2215406968767527e-09,1.3238668532193482e-09,1.3155194505910276e-09,1.0449294423633353e-09,1.4082207885705644e-08,1.3949061719597273e-08,3.201198996668568e+18,2.3983957700472796e+18,6.928311036269965e-10
0,0,0,1,72.48953739586469,1.0902280636889259,4.421047423024024e-08,4.605170128684249e-08,1.2943975830801038e-09,1.186820627750816e-09,1.258852172970335e-09,1.2215406968767527e-09,1.3238668532193482e-09,1.3155194505910276e-09,1.0449294423633353e-09,1.4082207885705644e-08,1.3949061719597273e-08,3.201198996668568e+18,2.3983957700472796e+18,1.644129291085565e-09
0,0,1,0,72.48953739586469,1.0902280636889259,4.421047423024024e-08,4.605170128684249e-08,1.2943975830801038e-09,1.186820627750816e-09,1.258852172970335e-09,1.2215406968767527e-09,1.3238668532193482e-09,1.3155194505910276e-09,1.0449294423633353e-09,1.4082207885705644e-08,1.3949061719597273e-08,3.201198996668568e+18,2.3983957700472796e+18,1.5764790976374012e-09
0,0,1,1,72.48953739586469,1.0902280636889259,4.421047423024024e-08,4.605170128684249e-08,1.2943975830801038e-09,1.186820627750816e-09,1.258852172970335e-09,1.2215406968767527e-09,1.3238668532193482e-09,1.3155194505910276e-09,1.0449294423633353e-09,1.4082207885705644e-08,1.3949061719597273e-08,3.201198996668568e+18,2.3983957700472796e+18,3.094063036715964e-09
0,1,0,0,72.48953739586469,1.0902280636889259,4.421047423024024e-08,4.605170128684249e-08,1.2943975830801038e-09,1.186820627750816e-09,1.258852172970335e-09,1.2215406968767527e-09,1.3238668532193482e-09,1.3155194505910276e-09,1.0449294423633353e-09,1.4082207885705644e-08,1.3949061719597273e-08,3.201198996668568e+18,2.3983957700472796e+18,1.4882588941482185e-09
0,1,0,1,72.48953739586469,1.0902280636889259,4.421047423024024e-08,4.605170128684249e-08,1.2943975830801038e-09,1.186820627750816e-09,1.258852172970335e-09,1.2215406968767527e-09,1.3238668532193482e-09,1.3155194505910276e-09,1.0449294423633353e-09,1.4082207885705644e-08,1.3949061719597273e-08,3.201198996668568e+18,2.3983957700472796e+18,3.1285947902136557e-09
0,1,1,0,72.48953739586469,1.0902280636889259,4.421047423024024e-08,4.605170128684249e-08,1.2943975830801038e-09,1.186820627750816e-09,1.258852172970335e-09,1.2215406968767527e-09,1.3238668532193482e-09,1.3155194505910276e-09,1.0449294423633353e-09,1.4082207885705644e-08,1.3949061719597273e-08,3.201198996668568e+18,2.3983957700472796e+18,2.9275474263021534e-09
0,1,1,1,72.48953739586469,1.0902280636889259,4.421047423024024e-08,4.605170128684249e-08,1.2943975830801038e-09,1.186820627750816e-09,1.258852172970335e-09,1.2215406968767527e-09,1.3238668532193482e-09,1.3155194505910276e-09,1.0449294423633353e-09,1.4082207885705644e-08,1.3949061719597273e-08,3.201198996668568e+18,2.3983957700472796e+18,3.9109805431326956e-08
1,0,0,0,72.48953739586469,1.0902280636889259,4.421047423024024e-08,4.605170128684249e-08,1.2943975830801038e-09,1.186820627750816e-09,1.258852172970335e-09,1.2215406968767527e-09,1.3238668532193482e-09,1.3155194505910276e-09,1.0449294423633353e-09,1.4082207885705644e-08,1.3949061719597273e-08,3.201198996668568e+18,2.3983957700472796e+18,1.8777981437716593e-09
1,0,0,1,72.48953739586469,1.0902280636889259,4.421047423024024e-08,4.605170128684249e-08,1.2943975830801038e-09,1.186820627750816e-09,1.258852172970335e-09,1.2215406968767527e-09,1.3238668532193482e-09,1.3155194505910276e-09,1.0449294423633353e-09,1.4082207885705644e-08,1.3949061719597273e-08,3.201198996668568e+18,2.3983957700472796e+18,3.854220388923521e-09
1,0,1,0,72.48953739586469,1.0902280636889259,4.421047423024024e-08,4.605170128684249e-08,1.2943975830801038e-09,1.186820627750816e-09,1.258852172970335e-09,1.2215406968767527e-09,1.3238668532193482e-09,1.3155194505910276e-09,1.0449294423633353e-09,1.4082207885705644e-08,1.3949061719597273e-08,3.201198996668568e+18,2.3983957700472796e+18,3.6533419525979695e-09
1,0,1,1,72.48953739586469,1.0902280636889259,4.421047423024024e-08,4.605170128684249e-08,1.2943975830801038e-09,1.186820627750816e-09,1.258852172970335e-09,1.2215406968767527e-09,1.3238668532193482e-09,1.3155194505910276e-09,1.0449294423633353e-09,1.4082207885705644e-08,1.3949061719597273e-08,3.201198996668568e+18,2.3983957700472796e+18,2.0260257555168393e-08
1,1,0,0,72.48953739586469,1.0902280636889259,4.421047423024024e-08,4.605170128684249e-08,1.2943975830801038e-09,1.186820627750816e-09,1.258852172970335e-09,1.2215406968767527e-09,1.3238668532193482e-09,1.3155194505910276e-09,1.0449294423633353e-09,1.4082207885705644e-08,1.3949061719597273e-08,3.201198996668568e+18,2.3983957700472796e+18,4.152188676951582e-09
1,1,0,1,72.48953739586469,1.0902280636889259,4.421047423024024e-08,4.605170128684249e-08,1.2943975830801038e-09,1.186820627750816e-09,1.258852172970335e-09,1.2215406968767527e-09,1.3238668532193482e-09,1.3155194505910276e-09,1.0449294423633353e-09,1.4082207885705644e-08,1.3949061719597273e-08,3.201198996668568e+18,2.3983957700472796e+18,2.0038991596180347e-08
1,1,1,0,72.48953739586469,1.0902280636889259,4.421047423024024e-08,4.605170128684249e-08,1.2943975830801038e-09,1.186820627750816e-09,1.258852172970335e-09,1.2215406968767527e-09,1.3238668532193482e-09,1.3155194505910276e-09,1.0449294423633353e-09,1.4082207885705644e-08,1.3949061719597273e-08,3.201198996668568e+18,2.3983957700472796e+18,2.0225691814945496e-08
1,1,1,1,72.48953739586469,1.0902280636889259,4.421047423024024e-08,4.605170128684249e-08,1.2943975830801038e-09,1.186820627750816e-09,1.258852172970335e-09,1.2215406968767527e-09,1.3238668532193482e-09,1.3155194505910276e-09,1.0449294423633353e-09,1.4082207885705644e-08,1.3949061719597273e-08,3.201198996668568e+18,2.3983957700472796e+18,0.0
0,0,0,0,91.93404200902947,1.0649300683981218,4.458927888313549e-08,4.676548231279601e-08,1.171146617781263e-09,1.303979416416212e-09,1.2933047178953378e-09,1.2910519617984367e-09,1.2591545877238938e-09,1.2485589827400299e-09,9.61669904310157e-10,1.4042032122879786e-08,1.4037907580362769e-08,3.1523166610742426e+18,2.465549559178221e+18,7.995305395980923e-10
0,0,0,1,91.93404200902947,1.0649300683981218,4.458927888313549e-08,4.676548231279601e-08,1.171146617781263e-09,1.303979416416212e-09,1.2933047178953378e-09,1.2910519617984367e-09,1.2591545877238938e-09,1.2485589827400299e-09,9.61669904310157e-10,1.4042032122879786e-08,1.4037907580362769e-08,3.1523166610742426e+18,2.465549559178221e+18,2.024286875833869e-09
0,0,1,0,91.93404200902947,1.0649300683981218,4.458927888313549e-08,4.676548231279601e-08,1.171146617781263e-09,1.303979416416212e-09,1.2933047178953378e-09,1.2910519617984367e-09,1.2591545877238938e-09,1.2485589827400299e-09,9.61669904310157e-10,1.4042032122879786e-08,1.4037907580362769e-08,3.1523166610742426e+18,2.465549559178221e+18,2.0038517083979805e-09
0,0,1,1,91.93404200902947,1.0649300683981218,4.458927888313549e-08,4.676548231279601e-08,1.171146617781263e-09,1.303979416416212e-09,1.2933047178953378e-09,1.2910519617984367e-09,1.2591545877238938e-09,1.2485589827400299e-09,9.61669904310157e-10,1.4042032122879786e-08,1.4037907580362769e-08,3.1523166610742426e+18,2.465549559178221e+18,3.988046241429727e-09
0,1,0,0,91.93404200902947,1.0649300683981218,4.458927888313549e-08,4.676548231279601e-08,1.171146617781263e-09,1.303979416416212e-09,1.2933047178953378e-09,1.2910519617984367e-09,1.2591545877238938e-09,1.2485589827400299e-09,9.61669904310157e-10,1.4042032122879786e-08,1.4037907580362769e-08,3.1523166610742426e+18,2.465549559178221e+18,1.9305784908929004e-09
0,1,0,1,91.93404200902947,1.0649300683981218,4.458927888313549e-08,4.676548231279601e-08,1.171146617781263e-09,1.303979416416212e-09,1.2933047178953378e-09,1.2910519617984367e-09,1.2591545877238938e-09,1.2485589827400299e-09,9.61669904310157e-10,1.4042032122879786e-08,1.4037907580362769e-08,3.1523166610742426e+18,2.465549559178221e+18,4.147929237926735e-09
0,1,1,0,91.93404200902947,1.0649300683981218,4.458927888313549e-08,4.676548231279601e-08,1.171146617781263e-09,1.303979416416212e-09,1.2933047178953378e-09,1.2910519617984367e-09,1.2591545877238938e-09,1.2485589827400299e-09,9.61669904310157e-10,1.4042032122879786e-08,1.4037907580362769e-08,3.1523166610742426e+18,2.465549559178221e+18,4.043725814555393e-09
0,1,1,1,91.93404200902947,1.0649300683981218,4.458927888313549e-08,4.676548231279601e-08,1.171146617781263e-09,1.303979416416212e-09,1.2933047178953378e-09,1.2910519617984367e-09,1.2591545877238938e-09,1.2485589827400299e-09,9.61669904310157e-10,1.4042032122879786e-08,1.4037907580362769e-08,3.1523166610742426e+18,2.465549559178221e+18,4.045242174392403e-08
1,0,0,0,91.93404200902947,1.0649300683981218,4.458927888313549e-08,4.676548231279601e-08,1.171146617781263e-09,1.303979416416212e-09,1.2933047178953378e-09,1.2910519617984367e-09,1.2591545877238938e-09,1.2485589827400299e-09,9.61669904310157e-10,1.4042032122879786e-08,1.4037907580362769e-08,3.1523166610742426e+18,2.465549559178221e+18,2.554225035873581e-09
1,0,0,1,91.93404200902947,1.0649300683981218,4.458927888313549e-08,4.676548231279601e-08,1.171146617781263e-09,1.303979416416212e-09,1.2933047178953378e-09,1.2910519617984367e-09,1.2591545877238938e-09,1.2485589827400299e-09,9.61669904310157e-10,1.4042032122879786e-08,1.4037907580362769e-08,3.1523166610742426e+18,2.465549559178221e+18,5.681990824847726e-09
1,0,1,0,91.93404200902947,1.0649300683981218,4.458927888313549e-08,4.676548231279601e-08,1.171146617781263e-09,1.303979416416212e-09,1.2933047178953378e-09,1.2910519617984367e-09,1.2591545877238938e-09,1.2485589827400299e-09,9.61669904310157e-10,1.4042032122879786e-08,1.4037907580362769e-08,3.1523166610742426e+18,2.465549559178221e+18,5.587001623338211e-09
1,0,1,1,91.93404200902947,1.0649300683981218,4.458927888313549e-08,4.676548231279601e-08,1.171146617781263e-09,1.303979416416212e-09,1.2933047178953378e-09,1.2910519617984367e-09,1.2591545877238938e-09,1.2485589827400299e-09,9.61669904310157e-10,1.4042032122879786e-08,1.4037907580362769e-08,3.1523166610742426e+18,2.465549559178221e+18,2.3214067229476773e-08
1,1,0,0,91.93404200902947,1.0649300683981218,4.458927888313549e-08,4.676548231279601e-08,1.171146617781263e-09,1.303979416416212e-09,1.2933047178953378e-09,1.2910519617984367e-09,1.2591545877238938e-09,1.2485589827400299e-09,9.61669904310157e-10,1.4042032122879786e-08,1.4037907580362769e-08,3.1523166610742426e+18,2.465549559178221e+18,6.557124751426039e-09
1,1,0,1,91.93404200902947,1.0649300683981218,4.458927888313549e-08,4.676548231279601e-08,1.171146617781263e-09,1.303979416416212e-09,1.2933047178953378e-09,1.2910519617984367e-09,1.2591545877238938e-09,1.2485589827400299e-09,9.61669904310157e-10,1.4042032122879786e-08,1.4037907580362769e-08,3.1523166610742426e+18,2.465549559178221e+18,2.3207207860102858e-08
1,1,1,0,91.93404200902947,1.0649300683981218,4.458927888313549e-08,4.676548231279601e-08,1.171146617781263e-09,1.303979416416212e-09,1.2933047178953378e-09,1.2910519617984367e-09,1.2591545877238938e-09,1.2485589827400299e-09,9.61669904310157e-10,1.4042032122879786e-08,1.4037907580362769e-08,3.1523166610742426e+18,2.465549559178221e+18,2.3543375788190156e-08
1,1,1,1,91.93404200902947,1.0649300683981218,4.458927888313549e-08,4.676548231279601e-08,1.171146617781263e-09,1.303979416416212e-09,1.2933047178953378e-09,1.2910519617984367e-09,1.2591545877238938e-09,1.2485589827400299e-09,9.61669904310157e-10,1.4042032122879786e-08,1.4037907580362769e-08,3.1523166610742426e+18,2.465549559178221e+18,4.523205408002531e-08
0,0,0,0,28.217435859816433,0.9652152243935469,4.724155584580815e-08,4.532660963029427e-08,1.3121296809767278e-09,1.2944399637515693e-09,1.2787737601306628e-09,1.2105679442585793e-09,1.2662544298679292e-09,1.2630195708808754e-09,1.0079005268281117e-09,1.3712545067216264e-08,1.2953510797141883e-08,3.1548785883987287e+18,2.3294934264474803e+18,4.055926261391046e-10
0,0,0,1,28.217435859816433,0.9652152243935469,4.724155584580815e-08,4.532660963029427e-08,1.3121296809767278e-09,1.2944399637515693e-09,1.2787737601306628e-09,1.2105679442585793e-09,1.2662544298679292e-09,1.2630195708808754e-09,1.0079005268281117e-09,1.3712545067216264e-08,1.2953510797141883e-08,3.1548785883987287e+18,2.3294934264474803e+18,1.1145623443981119e-09
0,0,1,0,28.217435859816433,0.9652152243935469,4.724155584580815e-08,4.532660963029427e-08,1.3121296809767278e-09,1.2944399637515693e-09,1.2787737601306628e-09,1.2105679442585793e-09,1.2662544298679292e-09,1.2630195708808754e-09,1.0079005268281117e-09,1.3712545067216264e-08,1.2953510797141883e-08,3.1548785883987287e+18,2.3294934264474803e+18,1.136028081971546e-09
0,0,1,1,28.217435859816433,0.9652152243935469,4.724155584580815e-08,4.532660963029427e-08,1.3121296809767278e-09,1.2944399637515693e-09,1.2787737601306628e-09,1.2105679442585793e-09,1.2662544298679292e-09,1.2630195708808754e-09,1.0079005268281117e-09,1.3712545067216264e-08,1.2953510797141883e-08,3.1548785883987287e+18,2.3294934264474803e+18,2.2016924034677814e-09
0,1,0,0,28.217435859816433,0.9652152243935469,4.724155584580815e-08,4.532660963029427e-08,1.3121296809767278e-09,1.2944399637515693e-09,1.2787737601306628e-09,1.2105679442585793e-09,1.2662544298679292e-09,1.2630195708808754e-09,1.0079005268281117e-09,1.3712545067216264e-08,1.2953510797141883e-08,3.1548785883987287e+18,2.3294934264474803e+18,1.12617930034244e-09
0,1,0,1,28.217435859816433,0.9652152243935469,4.724155584580815e-08,4.532660963029427e-08,1.3121296809767278e-09,1.2944399637515693e-09,1.2787737601306628e-09,1.2105679442585793e-09,1.2662544298679292e-09,1.2630195708808754e-09,1.0079005268281117e-09,1.3712545067216264e-08,1.2953510797141883e-08,3.1548785883987287e+18,2.3294934264474803e+18,2.3898770969883193e-09
0,1,1,0,28.217435859816433,0.9652152243935469,4.724155584580815e-08,4.532660963029427e-08,1.3121296809767278e-09,1.2944399637515693e-09,1.2787737601306628e-09,1.2105679442585793e-09,1.2662544298679292e-09,1.2630195708808754e-09,1.0079005268281117e-09,1.3712545067216264e-08,1.2953510797141883e-08,3.1548785883987287e+18,2.3294934264474803e+18,2.419749605880614e-09
0,1,1,1,28.217435859816433,0.9652152243935469,4.724155584580815e-08,4.532660963029427e-08,1.3121296809767278e-09,1.2944399637515693e-09,1.2787737601306628e-09,1.2105679442585793e-09,1.2662544298679292e-09,1.2630195708808754e-09,1.0079005268281117e-09,1.3712545067216264e-08,1.2953510797141883e-08,3.1548785883987287e+18,2.3294934264474803e+18,4.5077788068617506e-09
1,0,0,0,28.217435859816433,0.9652152243935469,4.724155584580815e-08,4.532660963029427e-08,1.3121296809767278e-09,1.2944399637515693e-09,1.2787737601306628e-09,1.2105679442585793e-09,1.2662544298679292e-09,1.2630195708808754e-09,1.0079005268281117e-09,1.3712545067216264e-08,1.2953510797141883e-08,3.1548785883987287e+18,2.3294934264474803e+18,1.478158220941018e-09
1,0,0,1,28.217435859816433,0.9652152243935469,4.724155584580815e-08,4.532660963029427e-08,1.3121296809767278e-09,1.2944399637515693e-09,1.2787737601306628e-09,1.2105679442585793e-09,1.2662544298679292e-09,1.2630195708808754e-09,1.0079005268281117e-09,1.3712545067216264e-08,1.2953510797141883e-08,3.1548785883987287e+18,2.3294934264474803e+18,3.2729051649187575e-09
1,0,1,0,28.217435859816433,0.9652152243935469,4.724155584580815e-08,4.532660963029427e-08,1.3121296809767278e-09,1.2944399637515693e-09,1.2787737601306628e-09,1.2105679442585793e-09,1.2662544298679292e-09,1.2630195708808754e-09,1.0079005268281117e-09,1.3712545067216264e-08,1.2953510797141883e-08,3.1548785883987287e+18,2.3294934264474803e+18,3.304658013836335e-09
1,0,1,1,28.217435859816433,0.9652152243935469,4.724155584580815e-08,4.532660963029427e-08,1.3121296809767278e-09,1.2944399637515693e-09,1.2787737601306628e-09,1.2105679442585793e-09,1.2662544298679292e-09,1.2630195708808754e-09,1.0079005268281117e-09,1.3712545067216264e-08,1.2953510797141883e-08,3.1548785883987287e+18,2.3294934264474803e+18,7.378185141229237e-09
1,1,0,0,28.217435859816433,0.9652152243935469,4.724155584580815e-08,4.532660963029427e-08,1.3121296809767278e-09,1.2944399637515693e-09,1.2787737601306628e-09,1.2105679442585793e-09,1.2662544298679292e-09,1.2630195708808754e-09,1.0079005268281117e-09,1.3712545067216264e-08,1.2953510797141883e-08,3.1548785883987287e+18,2.3294934264474803e+18,3.823784840152093e-09
1,1,0,1,28.217435859816433,0.9652152243935469,4.724155584580815e-08,4.532660963029427e-08,1.3121296809767278e-09,1.2944399637515693e-09,1.2787737601306628e-09,1.2105679442585793e-09,1.2662544298679292e-09,1.2630195708808754e-09,1.0079005268281117e-09,1.3712545067216264e-08,1.2953510797141883e-08,3.1548785883987287e+18,2.3294934264474803e+18,9.128828371898428e-09
1,1,1,0,28.217435859816433,0.9652152243935469,4.724155584580815e-08,4.532660963029427e-08,1.3121296809767278e-09,1.2944399637515693e-09,1.2787737601306628e-09,1.2105679442585793e-09,1.2662544298679292e-09,1.2630195708808754e-09,1.0079005268281117e-09,1.3712545067216264e-08,1.2953510797141883e-08,3.1548785883987287e+18,2.3294934264474803e+18,1.0376980352520686e-08
1,1,1,1,28.217435859816433,0.9652152243935469,4.724155584580815e-08,4.532660963029427e-08,1.3121296809767278e-09,1.2944399637515693e-09,1.2787737601306628e-09,1.2105679442585793e-09,1.2662544298679292e-09,1.2630195708808754e-09,1.0079005268281117e-09,1.3712545067216264e-08,1.2953510797141883e-08,3.1548785883987287e+18,2.3294934264474803e+18,1.8599279152499378e-08
0,0,0,0,-11.917104577553069,1.08933496352353,4.791380365021579e-08,4.4824772399263306e-08,1.23393152322879e-09,1.3212187440589208e-09,1.1499240974526518e-09,1.3303473600711014e-09,1.2856178093436575e-09,1.2506839458381207e-09,9.658488229112293e-10,1.3963328023044184e-08,1.4688727259194336e-08,3.239293036094971e+18,2.459835519420822e+18,2.964122919811103e-10
0,0,0,1,-11.917104577553069,1.08933496352353,4.791380365021579e-08,4.4824772399263306e-08,1.23393152322879e-09,1.3212187440589208e-09,1.1499240974526518e-09,1.3303473600711014e-09,1.2856178093436575e-09,1.2506839458381207e-09,9.658488229112293e-10,1.3963328023044184e-08,1.4688727259194336e-08,3.239293036094971e+18,2.459835519420822e+18,7.186330287088088e-10
0,0,1,0,-11.917104577553069,1.08933496352353,4.791380365021579e-08,4.4824772399263306e-08,1.23393152322879e-09,1.3212187440589208e-09,1.1499240974526518e-09,1.3303473600711014e-09,1.2856178093436575e-09,1.2506839458381207e-09,9.658488229112293e-10,1.3963328023044184e-08,1.4688727259194336e-08,3.239293036094971e+18,2.459835519420822e+18,6.39253288983943e-10
